batter,bat_team,opposition,venue,innings,batter_avg,batter_rpm,batter_sr,batter_bpm,batter_avg_last5,batter_sr_last5,batter_rpm_last5,batter_bpm_last5,bat_team_avg,batter_avg_opp,batter_sr_opp,batter_rpm_opp,batter_bpm_opp,bat_team_avg_opp,all_team_avg_opp,batter_avg_inn,batter_sr_inn,batter_rpm_inn,batter_bpm_inn,bat_team_avg_inn,all_team_avg_inn,batter_avg_ven,batter_sr_ven,batter_rpm_ven,batter_bpm_ven,bat_team_avg_ven,all_team_avg_ven
59148.0,New Zealand,India,Rawalpindi Cricket Stadium,1,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,51.52941176470589,94.60043196544277,38.08695652173913,4.173913043478261,202.0087719298245,208.94630872483225,33.09375,85.67961165048544,30.257142857142856,2.9,215.99278846153845,219.1707112970712,20.0,55.55555555555556,20.0,0.0,223.5,416.6
59148.0,New Zealand,India,Rawalpindi Cricket Stadium,2,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,51.52941176470589,94.60043196544277,38.08695652173913,4.173913043478261,202.0087719298245,208.94630872483225,36.03636363636364,85.61555075593952,25.74025974025974,2.5974025974025974,185.04773869346727,187.33973948323725,20.0,55.55555555555556,20.0,0.0,223.5,416.6
59148.0,New Zealand,Pakistan,Dubai International Cricket Stadium,1,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,29.1,84.8396501457726,23.28,1.92,198.8245614035088,198.1129533678757,33.09375,85.67961165048544,30.257142857142856,2.9,215.99278846153845,219.1707112970712,13.0,65.0,13.0,0.0,232.0,387.64912280701753
59148.0,New Zealand,Pakistan,Dubai International Cricket Stadium,2,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,29.1,84.8396501457726,23.28,1.92,198.8245614035088,198.1129533678757,36.03636363636364,85.61555075593952,25.74025974025974,2.5974025974025974,185.04773869346727,187.33973948323725,13.0,65.0,13.0,0.0,232.0,387.64912280701753
59148.0,New Zealand,Pakistan,National Stadium,1,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,29.1,84.8396501457726,23.28,1.92,198.8245614035088,198.1129533678757,33.09375,85.67961165048544,30.257142857142856,2.9,215.99278846153845,219.1707112970712,33.0,77.46478873239437,33.0,2.4,221.42857142857144,424.89230769230767
59148.0,New Zealand,Pakistan,National Stadium,2,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,29.1,84.8396501457726,23.28,1.92,198.8245614035088,198.1129533678757,36.03636363636364,85.61555075593952,25.74025974025974,2.5974025974025974,185.04773869346727,187.33973948323725,33.0,77.46478873239437,33.0,2.4,221.42857142857144,424.89230769230767
59148.0,New Zealand,Pakistan,Gaddafi Stadium,1,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,29.1,84.8396501457726,23.28,1.92,198.8245614035088,198.1129533678757,33.09375,85.67961165048544,30.257142857142856,2.9,215.99278846153845,219.1707112970712,0.0,0.0,0.0,0.0,212.5,440.4411764705882
59148.0,New Zealand,Pakistan,Gaddafi Stadium,2,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,29.1,84.8396501457726,23.28,1.92,198.8245614035088,198.1129533678757,36.03636363636364,85.61555075593952,25.74025974025974,2.5974025974025974,185.04773869346727,187.33973948323725,0.0,0.0,0.0,0.0,212.5,440.4411764705882
59148.0,New Zealand,Pakistan,Rawalpindi Cricket Stadium,1,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,29.1,84.8396501457726,23.28,1.92,198.8245614035088,198.1129533678757,33.09375,85.67961165048544,30.257142857142856,2.9,215.99278846153845,219.1707112970712,20.0,55.55555555555556,20.0,0.0,223.5,416.6
59148.0,New Zealand,Pakistan,Rawalpindi Cricket Stadium,2,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,29.1,84.8396501457726,23.28,1.92,198.8245614035088,198.1129533678757,36.03636363636364,85.61555075593952,25.74025974025974,2.5974025974025974,185.04773869346727,187.33973948323725,20.0,55.55555555555556,20.0,0.0,223.5,416.6
59148.0,New Zealand,Afghanistan,Dubai International Cricket Stadium,1,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,2.0,72.22222222222223,13.0,1.0,172.0,200.3459119496856,33.09375,85.67961165048544,30.257142857142856,2.9,215.99278846153845,219.1707112970712,13.0,65.0,13.0,0.0,232.0,387.64912280701753
59148.0,New Zealand,Afghanistan,Dubai International Cricket Stadium,2,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,2.0,72.22222222222223,13.0,1.0,172.0,200.3459119496856,36.03636363636364,85.61555075593952,25.74025974025974,2.5974025974025974,185.04773869346727,187.33973948323725,13.0,65.0,13.0,0.0,232.0,387.64912280701753
59148.0,New Zealand,Afghanistan,National Stadium,1,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,2.0,72.22222222222223,13.0,1.0,172.0,200.3459119496856,33.09375,85.67961165048544,30.257142857142856,2.9,215.99278846153845,219.1707112970712,33.0,77.46478873239437,33.0,2.4,221.42857142857144,424.89230769230767
59148.0,New Zealand,Afghanistan,National Stadium,2,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,2.0,72.22222222222223,13.0,1.0,172.0,200.3459119496856,36.03636363636364,85.61555075593952,25.74025974025974,2.5974025974025974,185.04773869346727,187.33973948323725,33.0,77.46478873239437,33.0,2.4,221.42857142857144,424.89230769230767
59148.0,New Zealand,Afghanistan,Gaddafi Stadium,1,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,2.0,72.22222222222223,13.0,1.0,172.0,200.3459119496856,33.09375,85.67961165048544,30.257142857142856,2.9,215.99278846153845,219.1707112970712,0.0,0.0,0.0,0.0,212.5,440.4411764705882
59148.0,New Zealand,Afghanistan,Gaddafi Stadium,2,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,2.0,72.22222222222223,13.0,1.0,172.0,200.3459119496856,36.03636363636364,85.61555075593952,25.74025974025974,2.5974025974025974,185.04773869346727,187.33973948323725,0.0,0.0,0.0,0.0,212.5,440.4411764705882
59148.0,New Zealand,Afghanistan,Rawalpindi Cricket Stadium,1,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,2.0,72.22222222222223,13.0,1.0,172.0,200.3459119496856,33.09375,85.67961165048544,30.257142857142856,2.9,215.99278846153845,219.1707112970712,20.0,55.55555555555556,20.0,0.0,223.5,416.6
59148.0,New Zealand,Afghanistan,Rawalpindi Cricket Stadium,2,34.166666666666664,27.7027027027027,85.59498956158664,2.722972972972973,14.0,75.67567567567568,29.4,3.4,201.0,2.0,72.22222222222223,13.0,1.0,172.0,200.3459119496856,36.03636363636364,85.61555075593952,25.74025974025974,2.5974025974025974,185.04773869346727,187.33973948323725,20.0,55.55555555555556,20.0,0.0,223.5,416.6
67178.0,New Zealand,Bangladesh,Dubai International Cricket Stadium,1,44.96969696969697,39.05263157894737,87.6550502067336,5.052631578947368,55.333333333333336,87.83068783068782,47.4,7.0,201.0,55.66666666666666,90.27027027027027,47.71428571428572,6.571428571428571,221.6818181818182,208.90867579908675,48.125,88.20160366552119,45.294117647058826,5.588235294117647,215.99278846153845,219.1707112970712,,,,,232.0,387.64912280701753
67178.0,New Zealand,Bangladesh,Dubai International Cricket Stadium,2,44.96969696969697,39.05263157894737,87.6550502067336,5.052631578947368,55.333333333333336,87.83068783068782,47.4,7.0,201.0,55.66666666666666,90.27027027027027,47.71428571428572,6.571428571428571,221.6818181818182,208.90867579908675,44.375,87.00980392156863,35.5,4.8,185.04773869346727,187.33973948323725,,,,,232.0,387.64912280701753
67178.0,New Zealand,Bangladesh,National Stadium,1,44.96969696969697,39.05263157894737,87.6550502067336,5.052631578947368,55.333333333333336,87.83068783068782,47.4,7.0,201.0,55.66666666666666,90.27027027027027,47.71428571428572,6.571428571428571,221.6818181818182,208.90867579908675,48.125,88.20160366552119,45.294117647058826,5.588235294117647,215.99278846153845,219.1707112970712,24.0,78.68852459016394,24.0,3.0,221.42857142857144,424.89230769230767
67178.0,New Zealand,Bangladesh,National Stadium,2,44.96969696969697,39.05263157894737,87.6550502067336,5.052631578947368,55.333333333333336,87.83068783068782,47.4,7.0,201.0,55.66666666666666,90.27027027027027,47.71428571428572,6.571428571428571,221.6818181818182,208.90867579908675,44.375,87.00980392156863,35.5,4.8,185.04773869346727,187.33973948323725,24.0,78.68852459016394,24.0,3.0,221.42857142857144,424.89230769230767
67178.0,New Zealand,Bangladesh,Gaddafi Stadium,1,44.96969696969697,39.05263157894737,87.6550502067336,5.052631578947368,55.333333333333336,87.83068783068782,47.4,7.0,201.0,55.66666666666666,90.27027027027027,47.71428571428572,6.571428571428571,221.6818181818182,208.90867579908675,48.125,88.20160366552119,45.294117647058826,5.588235294117647,215.99278846153845,219.1707112970712,4.0,100.0,4.0,1.0,212.5,440.4411764705882
67178.0,New Zealand,Bangladesh,Gaddafi Stadium,2,44.96969696969697,39.05263157894737,87.6550502067336,5.052631578947368,55.333333333333336,87.83068783068782,47.4,7.0,201.0,55.66666666666666,90.27027027027027,47.71428571428572,6.571428571428571,221.6818181818182,208.90867579908675,44.375,87.00980392156863,35.5,4.8,185.04773869346727,187.33973948323725,4.0,100.0,4.0,1.0,212.5,440.4411764705882
67178.0,New Zealand,Bangladesh,Rawalpindi Cricket Stadium,1,44.96969696969697,39.05263157894737,87.6550502067336,5.052631578947368,55.333333333333336,87.83068783068782,47.4,7.0,201.0,55.66666666666666,90.27027027027027,47.71428571428572,6.571428571428571,221.6818181818182,208.90867579908675,48.125,88.20160366552119,45.294117647058826,5.588235294117647,215.99278846153845,219.1707112970712,86.0,110.25641025641026,86.0,10.0,223.5,416.6
67178.0,New Zealand,Bangladesh,Rawalpindi Cricket Stadium,2,44.96969696969697,39.05263157894737,87.6550502067336,5.052631578947368,55.333333333333336,87.83068783068782,47.4,7.0,201.0,55.66666666666666,90.27027027027027,47.71428571428572,6.571428571428571,221.6818181818182,208.90867579908675,44.375,87.00980392156863,35.5,4.8,185.04773869346727,187.33973948323725,86.0,110.25641025641026,86.0,10.0,223.5,416.6
67178.0,New Zealand,England,Dubai International Cricket Stadium,1,44.96969696969697,39.05263157894737,87.6550502067336,5.052631578947368,55.333333333333336,87.83068783068782,47.4,7.0,201.0,24.5,84.48275862068965,24.5,3.75,200.98936170212767,208.297365119197,48.125,88.20160366552119,45.294117647058826,5.588235294117647,215.99278846153845,219.1707112970712,,,,,232.0,387.64912280701753
67178.0,New Zealand,England,Dubai International Cricket Stadium,2,44.96969696969697,39.05263157894737,87.6550502067336,5.052631578947368,55.333333333333336,87.83068783068782,47.4,7.0,201.0,24.5,84.48275862068965,24.5,3.75,200.98936170212767,208.297365119197,44.375,87.00980392156863,35.5,4.8,185.04773869346727,187.33973948323725,,,,,232.0,387.64912280701753
67178.0,New Zealand,England,National Stadium,1,44.96969696969697,39.05263157894737,87.6550502067336,5.052631578947368,55.333333333333336,87.83068783068782,47.4,7.0,201.0,24.5,84.48275862068965,24.5,3.75,200.98936170212767,208.297365119197,48.125,88.20160366552119,45.294117647058826,5.588235294117647,215.99278846153845,219.1707112970712,24.0,78.68852459016394,24.0,3.0,221.42857142857144,424.89230769230767
67178.0,New Zealand,England,National Stadium,2,44.96969696969697,39.05263157894737,87.6550502067336,5.052631578947368,55.333333333333336,87.83068783068782,47.4,7.0,201.0,24.5,84.48275862068965,24.5,3.75,200.98936170212767,208.297365119197,44.375,87.00980392156863,35.5,4.8,185.04773869346727,187.33973948323725,24.0,78.68852459016394,24.0,3.0,221.42857142857144,424.89230769230767
67178.0,New Zealand,England,Gaddafi Stadium,1,44.96969696969697,39.05263157894737,87.6550502067336,5.052631578947368,55.333333333333336,87.83068783068782,47.4,7.0,201.0,24.5,84.48275862068965,24.5,3.75,200.98936170212767,208.297365119197,48.125,88.20160366552119,45.294117647058826,5.588235294117647,215.99278846153845,219.1707112970712,4.0,100.0,4.0,1.0,212.5,440.4411764705882
67178.0,New Zealand,England,Gaddafi Stadium,2,44.96969696969697,39.05263157894737,87.6550502067336,5.052631578947368,55.333333333333336,87.83068783068782,47.4,7.0,201.0,24.5,84.48275862068965,24.5,3.75,200.98936170212767,208.297365119197,44.375,87.00980392156863,35.5,4.8,185.04773869346727,187.33973948323725,4.0,100.0,4.0,1.0,212.5,440.4411764705882
67178.0,New Zealand,England,Rawalpindi Cricket Stadium,1,44.96969696969697,39.05263157894737,87.6550502067336,5.052631578947368,55.333333333333336,87.83068783068782,47.4,7.0,201.0,24.5,84.48275862068965,24.5,3.75,200.98936170212767,208.297365119197,48.125,88.20160366552119,45.294117647058826,5.588235294117647,215.99278846153845,219.1707112970712,86.0,110.25641025641026,86.0,10.0,223.5,416.6
