bowler,bowl_team,opposition,venue,innings,bowler_avg,bowler_eco,bowler_sr,bowler_wpm,bowler_avg_last5,bowler_eco_last5,bowler_sr_last5,bowler_wpm_last5,bowling_fp,matchup_score,bowl_team_avg,bowler_avg_opp,bowler_eco_opp,bowler_sr_opp,bowler_wpm_opp,bowl_team_avg_opp,all_team_avg_opp,bowler_avg_inn,bowler_sr_inn,bowler_wpm_inn,bowler_eco_inn,bowl_team_avg_inn,all_team_avg_inn,bowler_avg_ven,bowler_sr_ven,bowler_wpm_ven,bowler_eco_ven,bowl_team_avg_ven,all_team_avg_ven
70691.0,New Zealand,England,Gaddafi Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,21.0,8.666666666666666,30.0,0.0,243.64810255933853,249.0292764102321,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,262.3333333333333,236.0955882352941
70691.0,New Zealand,England,Rawalpindi Cricket Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,21.0,8.666666666666666,30.0,0.0,243.64810255933853,249.0292764102321,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,257.5,223.36
70691.0,New Zealand,England,Rawalpindi Cricket Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,21.0,8.666666666666666,30.0,0.0,243.64810255933853,249.0292764102321,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,257.5,223.36
70691.0,New Zealand,South Africa,Dubai International Cricket Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,251.0171507260892,257.9193003694626,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,250.0,205.44736842105263
70691.0,New Zealand,South Africa,Dubai International Cricket Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,251.0171507260892,257.9193003694626,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,250.0,205.44736842105263
70691.0,New Zealand,South Africa,National Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,251.0171507260892,257.9193003694626,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,264.2857142857143,225.7384615384616
70691.0,New Zealand,South Africa,National Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,251.0171507260892,257.9193003694626,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,264.2857142857143,225.7384615384616
70691.0,New Zealand,South Africa,Gaddafi Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,251.0171507260892,257.9193003694626,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,262.3333333333333,236.0955882352941
70691.0,New Zealand,South Africa,Gaddafi Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,251.0171507260892,257.9193003694626,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,262.3333333333333,236.0955882352941
70691.0,New Zealand,South Africa,Rawalpindi Cricket Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,251.0171507260892,257.9193003694626,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,257.5,223.36
70691.0,New Zealand,South Africa,Rawalpindi Cricket Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,251.0171507260892,257.9193003694626,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,257.5,223.36
70691.0,New Zealand,Australia,Dubai International Cricket Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,249.28933682204345,251.81002441223688,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,250.0,205.44736842105263
70691.0,New Zealand,Australia,Dubai International Cricket Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,249.28933682204345,251.81002441223688,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,250.0,205.44736842105263
70691.0,New Zealand,Australia,National Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,249.28933682204345,251.81002441223688,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,264.2857142857143,225.7384615384616
70691.0,New Zealand,Australia,National Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,249.28933682204345,251.81002441223688,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,264.2857142857143,225.7384615384616
70691.0,New Zealand,Australia,Gaddafi Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,249.28933682204345,251.81002441223688,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,262.3333333333333,236.0955882352941
70691.0,New Zealand,Australia,Gaddafi Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,249.28933682204345,251.81002441223688,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,262.3333333333333,236.0955882352941
70691.0,New Zealand,Australia,Rawalpindi Cricket Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,249.28933682204345,251.81002441223688,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,257.5,223.36
70691.0,New Zealand,Australia,Rawalpindi Cricket Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,249.28933682204345,251.81002441223688,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,257.5,223.36
70691.0,New Zealand,India,Dubai International Cricket Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,21.0,4.2,30.0,2.0,249.8817407757805,254.02809535185312,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,250.0,205.44736842105263
70691.0,New Zealand,India,Dubai International Cricket Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,21.0,4.2,30.0,2.0,249.8817407757805,254.02809535185312,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,250.0,205.44736842105263
70691.0,New Zealand,India,National Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,21.0,4.2,30.0,2.0,249.8817407757805,254.02809535185312,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,264.2857142857143,225.7384615384616
70691.0,New Zealand,India,National Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,21.0,4.2,30.0,2.0,249.8817407757805,254.02809535185312,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,264.2857142857143,225.7384615384616
70691.0,New Zealand,India,Gaddafi Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,21.0,4.2,30.0,2.0,249.8817407757805,254.02809535185312,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,262.3333333333333,236.0955882352941
70691.0,New Zealand,India,Gaddafi Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,21.0,4.2,30.0,2.0,249.8817407757805,254.02809535185312,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,262.3333333333333,236.0955882352941
70691.0,New Zealand,India,Rawalpindi Cricket Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,21.0,4.2,30.0,2.0,249.8817407757805,254.02809535185312,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,257.5,223.36
70691.0,New Zealand,India,Rawalpindi Cricket Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,21.0,4.2,30.0,2.0,249.8817407757805,254.02809535185312,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,257.5,223.36
70691.0,New Zealand,Pakistan,Dubai International Cricket Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,244.8107093803804,244.41237216581143,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,250.0,205.44736842105263
70691.0,New Zealand,Pakistan,Dubai International Cricket Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,244.8107093803804,244.41237216581143,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,250.0,205.44736842105263
70691.0,New Zealand,Pakistan,National Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,244.8107093803804,244.41237216581143,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,264.2857142857143,225.7384615384616
70691.0,New Zealand,Pakistan,National Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,244.8107093803804,244.41237216581143,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,264.2857142857143,225.7384615384616
70691.0,New Zealand,Pakistan,Gaddafi Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,244.8107093803804,244.41237216581143,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,262.3333333333333,236.0955882352941
70691.0,New Zealand,Pakistan,Gaddafi Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,244.8107093803804,244.41237216581143,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,262.3333333333333,236.0955882352941
70691.0,New Zealand,Pakistan,Rawalpindi Cricket Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,244.8107093803804,244.41237216581143,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,257.5,223.36
70691.0,New Zealand,Pakistan,Rawalpindi Cricket Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,244.8107093803804,244.41237216581143,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,257.5,223.36
70691.0,New Zealand,Afghanistan,Dubai International Cricket Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,202.2598870056497,243.44084224598933,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,250.0,205.44736842105263
70691.0,New Zealand,Afghanistan,Dubai International Cricket Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,202.2598870056497,243.44084224598933,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,250.0,205.44736842105263
70691.0,New Zealand,Afghanistan,National Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,202.2598870056497,243.44084224598933,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,264.2857142857143,225.7384615384616
70691.0,New Zealand,Afghanistan,National Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,202.2598870056497,243.44084224598933,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,264.2857142857143,225.7384615384616
70691.0,New Zealand,Afghanistan,Gaddafi Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,202.2598870056497,243.44084224598933,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,262.3333333333333,236.0955882352941
70691.0,New Zealand,Afghanistan,Gaddafi Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,202.2598870056497,243.44084224598933,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,262.3333333333333,236.0955882352941
70691.0,New Zealand,Afghanistan,Rawalpindi Cricket Stadium,1,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,202.2598870056497,243.44084224598933,57.8,63.2,0.8333333333333334,5.515267175572519,245.6962632983528,247.22206982234692,,,,,257.5,223.36
70691.0,New Zealand,Afghanistan,Rawalpindi Cricket Stadium,2,39.91666666666666,5.12847965738758,46.833333333333336,1.0,62.0,6.526315789473684,57.0,0.8,63.0,0.3805712014942384,239.28734296789327,,,,,202.2598870056497,243.44084224598933,22.83333333333333,31.0,1.2,4.419354838709677,232.10615750255465,236.41603248102467,,,,,257.5,223.36
80247.0,Afghanistan,Bangladesh,Dubai International Cricket Stadium,1,45.05555555555556,5.817790530846485,46.55555555555556,0.6923076923076923,39.0,6.290322580645161,37.2,1.0,16.0,0.1971113481834749,240.191647080094,73.0,5.615384615384615,78.0,0.4,246.13718411552347,230.96386778895504,56.375,57.5,0.6153846153846154,5.903141361256544,244.00141143260413,247.22206982234692,,,,,178.0,205.44736842105263
80247.0,Afghanistan,Bangladesh,Dubai International Cricket Stadium,2,45.05555555555556,5.817790530846485,46.55555555555556,0.6923076923076923,39.0,6.290322580645161,37.2,1.0,16.0,0.1971113481834749,240.191647080094,73.0,5.615384615384615,78.0,0.4,246.13718411552347,230.96386778895504,43.42857142857143,45.42857142857143,0.5833333333333334,5.735849056603773,235.51902962116552,236.41603248102467,,,,,178.0,205.44736842105263
80247.0,Afghanistan,Bangladesh,National Stadium,1,45.05555555555556,5.817790530846485,46.55555555555556,0.6923076923076923,39.0,6.290322580645161,37.2,1.0,16.0,0.1971113481834749,240.191647080094,73.0,5.615384615384615,78.0,0.4,246.13718411552347,230.96386778895504,56.375,57.5,0.6153846153846154,5.903141361256544,244.00141143260413,247.22206982234692,,,,,,225.7384615384616
80247.0,Afghanistan,Bangladesh,National Stadium,2,45.05555555555556,5.817790530846485,46.55555555555556,0.6923076923076923,39.0,6.290322580645161,37.2,1.0,16.0,0.1971113481834749,240.191647080094,73.0,5.615384615384615,78.0,0.4,246.13718411552347,230.96386778895504,43.42857142857143,45.42857142857143,0.5833333333333334,5.735849056603773,235.51902962116552,236.41603248102467,,,,,,225.7384615384616
