Match ID,innings,batting_team,batsman,runs,balls,fours,sixes,strikeRate,isOut,wicketType,fielders,bowler
1375848,1,Australia,9b6e1b3f,10.0,5.0,1.0,1.0,200.0,True,caught,,b0946605
1375848,1,Australia,989889ff,9.0,13.0,1.0,0.0,69.23,True,caught,,b0946605
1375848,1,Australia,03806cf8,4.0,4.0,0.0,0.0,100.0,False,not out,['-'],
1375848,1,Australia,fa433be6,26.0,33.0,3.0,1.0,78.79,True,caught,,97bdec3d
1375848,1,Australia,a90e53ec,41.0,55.0,2.0,1.0,74.55,True,caught and bowled,,97bdec3d
1375848,1,Australia,1a2676c5,69.0,63.0,1.0,4.0,109.52,True,bowled,,c5aef772
1375848,1,Australia,30a45b23,5.0,11.0,1.0,0.0,45.45,True,bowled,,83d17bbc
1375848,1,Australia,bc2d4f2e,18.0,33.0,0.0,0.0,54.55,True,caught,,c5aef772
1375848,2,West Indies,58c2fac4,11.0,14.0,2.0,0.0,78.57,True,caught,,d405c0d5
1375848,2,West Indies,b0946605,19.0,15.0,2.0,1.0,126.67,True,caught,,bc2d4f2e
1375848,2,West Indies,97bdec3d,7.0,22.0,1.0,0.0,31.82,True,lbw,,14f96089
1375848,2,West Indies,74d12124,8.0,10.0,1.0,0.0,80.0,True,caught,,03806cf8
1375848,2,West Indies,6020a3c6,40.0,52.0,2.0,1.0,76.92,True,caught,,1a2676c5
1375848,2,West Indies,50a92895,8.0,14.0,1.0,0.0,57.14,True,caught,,1a2676c5
1375848,2,West Indies,83d17bbc,7.0,9.0,1.0,0.0,77.78,True,lbw,,03806cf8
1375848,2,West Indies,c6097d68,7.0,8.0,1.0,0.0,87.5,False,not out,['-'],
1375848,2,West Indies,c5aef772,6.0,13.0,0.0,0.0,46.15,True,caught,,bc2d4f2e
1375848,2,West Indies,3feda4fa,25.0,41.0,2.0,0.0,60.98,True,caught,,1a2676c5
1375848,2,West Indies,1fc6ef83,29.0,65.0,0.0,1.0,44.62,True,bowled,,03806cf8
1375849,1,West Indies,58c2fac4,32.0,64.0,2.0,0.0,50.0,True,caught,,14f96089
1375849,1,West Indies,b0946605,6.0,9.0,0.0,0.0,66.67,True,caught,,3b53243a
1375849,1,West Indies,97bdec3d,0.0,5.0,0.0,0.0,0.0,True,lbw,,14f96089
1375849,1,West Indies,6020a3c6,10.0,22.0,0.0,0.0,45.45,True,caught,,b08e58e2
1375849,1,West Indies,50a92895,8.0,9.0,2.0,0.0,88.89,True,lbw,,3b53243a
1375849,1,West Indies,83d17bbc,0.0,2.0,0.0,0.0,0.0,True,run out,,3b53243a
1375849,1,West Indies,c6097d68,0.0,2.0,0.0,0.0,0.0,False,not out,['-'],
1375849,1,West Indies,c5aef772,1.0,3.0,0.0,0.0,33.33,True,caught,,3b53243a
1375849,1,West Indies,3feda4fa,12.0,26.0,0.0,0.0,46.15,True,caught,,3b53243a
1375849,1,West Indies,1fc6ef83,4.0,5.0,1.0,0.0,80.0,True,lbw,,1a2676c5
1375849,1,West Indies,c68554a6,0.0,6.0,0.0,0.0,0.0,True,bowled,,b08e58e2
1375849,2,Australia,d405c0d5,2.0,6.0,0.0,0.0,33.33,True,caught,,c6097d68
1375849,2,Australia,9b6e1b3f,41.0,18.0,5.0,3.0,227.78,True,caught,,b0946605
1375849,2,Australia,989889ff,35.0,16.0,4.0,1.0,218.75,False,not out,['-'],
1375849,2,Australia,30a45b23,6.0,4.0,1.0,0.0,150.0,False,not out,['-'],
1375849,2,Australia,14f96089,,,,,,False,DNB,,
1375849,2,Australia,eaa76d3c,,,,,,False,DNB,,
1375849,2,Australia,fa433be6,,,,,,False,DNB,,
1375849,2,Australia,b08e58e2,,,,,,False,DNB,,
1375849,2,Australia,bc2d4f2e,,,,,,False,DNB,,
1375849,2,Australia,1a2676c5,,,,,,False,DNB,,
1375849,2,Australia,3b53243a,,,,,,False,DNB,,
1385700,1,England,249d60c9,0.0,1.0,0.0,0.0,0.0,True,caught,,12b610c2
1385700,1,England,cad40f5e,2.0,9.0,0.0,0.0,22.22,True,caught,,14f96089
1385700,1,England,5f26f677,95.0,92.0,11.0,0.0,103.26,True,caught and bowled,,fa433be6
1385700,1,England,4ae1755b,39.0,31.0,2.0,3.0,125.81,True,caught and bowled,,fa433be6
1385700,1,England,5574750c,4.0,8.0,1.0,0.0,50.0,True,caught,,fa433be6
1385700,1,England,3c55c703,35.0,35.0,3.0,1.0,100.0,True,caught,,12b610c2
1385700,1,England,c834c290,23.0,20.0,2.0,1.0,115.0,True,caught,,a90e53ec
1385700,1,England,50c6bc2b,13.0,17.0,1.0,0.0,76.47,True,caught,,14f96089
1385700,1,England,894b2d25,11.0,10.0,0.0,1.0,110.0,False,not out,['-'],
1385700,1,England,3d284ca3,17.0,24.0,2.0,0.0,70.83,True,bowled,,e1b9f3a9
1385700,1,England,9caf69a1,62.0,60.0,5.0,2.0,103.33,True,caught,,14f96089
1385700,2,Australia,eaa76d3c,32.0,33.0,5.0,0.0,96.97,True,bowled,,3c55c703
1385700,2,Australia,fa433be6,77.0,62.0,7.0,2.0,124.19,False,not out,['-'],
1385700,2,Australia,3d8feaf8,10.0,16.0,2.0,0.0,62.5,True,caught,,894b2d25
1385700,2,Australia,30a45b23,32.0,28.0,0.0,3.0,114.29,True,caught and bowled,,50c6bc2b
1385700,2,Australia,12b610c2,154.0,131.0,20.0,5.0,117.56,False,not out,['-'],
1385700,2,Australia,14f96089,,,,,,False,DNB,,
1385700,2,Australia,69d03465,,,,,,False,DNB,,
1385700,2,Australia,a90e53ec,,,,,,False,DNB,,
1385700,2,Australia,d405c0d5,,,,,,False,DNB,,
1385700,2,Australia,e1b9f3a9,,,,,,False,DNB,,
1385700,2,Australia,1a2676c5,,,,,,False,DNB,,
1385701,1,Australia,14f96089,3.0,5.0,0.0,0.0,60.0,True,caught,,249d60c9
1385701,1,Australia,d405c0d5,23.0,25.0,3.0,0.0,92.0,True,caught,,cad40f5e
1385701,1,Australia,69d03465,74.0,72.0,8.0,3.0,102.78,True,caught,,3f659464
1385701,1,Australia,b681e71e,7.0,5.0,0.0,1.0,140.0,True,caught,,249d60c9
1385701,1,Australia,03806cf8,4.0,12.0,1.0,0.0,33.33,False,not out,['-'],
1385701,1,Australia,fa433be6,19.0,28.0,1.0,0.0,67.86,True,caught,,3c55c703
1385701,1,Australia,3fb19989,0.0,1.0,0.0,0.0,0.0,True,caught,,cad40f5e
1385701,1,Australia,3d8feaf8,60.0,60.0,6.0,3.0,100.0,True,lbw,,3c55c703
1385701,1,Australia,a90e53ec,29.0,36.0,4.0,1.0,80.56,True,caught,,894b2d25
1385701,1,Australia,30a45b23,4.0,6.0,1.0,0.0,66.67,True,bowled,,894b2d25
1385701,1,Australia,12b610c2,29.0,28.0,4.0,2.0,103.57,True,caught,,cad40f5e
1385701,2,England,249d60c9,27.0,34.0,2.0,1.0,79.41,True,lbw,,b681e71e
1385701,2,England,cad40f5e,26.0,47.0,2.0,1.0,55.32,True,caught,,14f96089
1385701,2,England,5f26f677,32.0,28.0,4.0,1.0,114.29,True,caught and bowled,,d405c0d5
1385701,2,England,4ae1755b,4.0,9.0,1.0,0.0,44.44,True,lbw,,3fb19989
1385701,2,England,3c55c703,25.0,38.0,4.0,0.0,65.79,True,caught,,b681e71e
1385701,2,England,c834c290,49.0,62.0,6.0,2.0,79.03,True,caught,,03806cf8
1385701,2,England,50c6bc2b,0.0,1.0,0.0,0.0,0.0,True,caught,,d405c0d5
1385701,2,England,894b2d25,7.0,17.0,0.0,0.0,41.18,False,not out,['-'],
1385701,2,England,3f659464,1.0,3.0,0.0,0.0,33.33,True,caught,,3fb19989
1385701,2,England,3d284ca3,12.0,14.0,3.0,0.0,85.71,True,caught,,03806cf8
1385701,2,England,9caf69a1,0.0,1.0,0.0,0.0,0.0,True,caught,,3fb19989
1385702,1,Australia,d405c0d5,44.0,26.0,3.0,2.0,169.23,False,not out,['-'],
1385702,1,Australia,69d03465,77.0,68.0,8.0,1.0,113.24,True,run out,,894b2d25
1385702,1,Australia,eaa76d3c,42.0,51.0,4.0,0.0,82.35,True,caught,,3c55c703
1385702,1,Australia,b681e71e,30.0,25.0,5.0,0.0,120.0,True,caught,,50c6bc2b
1385702,1,Australia,fa433be6,0.0,3.0,0.0,0.0,0.0,True,caught,,9caf69a1
1385702,1,Australia,3d8feaf8,24.0,40.0,2.0,1.0,60.0,True,caught,,cad40f5e
1385702,1,Australia,a90e53ec,14.0,12.0,1.0,1.0,116.67,True,caught,,5574750c
1385702,1,Australia,1a2676c5,2.0,1.0,0.0,0.0,200.0,False,not out,['-'],
1385702,1,Australia,30a45b23,60.0,83.0,5.0,0.0,72.29,True,caught,,5574750c
1385702,2,England,5f26f677,8.0,9.0,1.0,0.0,88.89,True,caught,,3fb19989
1385702,2,England,4ae1755b,110.0,97.0,13.0,2.0,113.4,False,not out,['-'],
1385702,2,England,c834c290,7.0,17.0,0.0,0.0,41.18,True,caught,,eaa76d3c
1385702,2,England,50c6bc2b,33.0,22.0,2.0,3.0,150.0,False,not out,['-'],
1385702,2,England,3d284ca3,0.0,8.0,0.0,0.0,0.0,True,caught,,3fb19989
1385702,2,England,9caf69a1,84.0,84.0,9.0,1.0,100.0,True,caught,,eaa76d3c
1385702,1,Australia,3fb19989,,,,,,False,DNB,,
1385702,1,Australia,03806cf8,,,,,,False,DNB,,
1385702,2,England,5574750c,,,,,,False,DNB,,
1385702,2,England,249d60c9,,,,,,False,DNB,,
1385702,2,England,cad40f5e,,,,,,False,DNB,,
1385702,2,England,3c55c703,,,,,,False,DNB,,
1385702,2,England,894b2d25,,,,,,False,DNB,,
1385703,1,England,5f26f677,63.0,64.0,6.0,1.0,98.44,True,caught,,14f96089
1385703,1,England,4ae1755b,87.0,61.0,11.0,2.0,142.62,True,caught,,14f96089
1385703,1,England,3c55c703,12.0,19.0,0.0,1.0,63.16,False,not out,['-'],
1385703,1,England,c834c290,39.0,29.0,1.0,2.0,134.48,True,caught,,b681e71e
1385703,1,England,50c6bc2b,62.0,28.0,3.0,7.0,221.43,False,not out,['-'],
1385703,1,England,3d284ca3,22.0,27.0,3.0,0.0,81.48,True,caught,,03806cf8
1385703,1,England,9caf69a1,10.0,14.0,1.0,0.0,71.43,True,caught,,3d8feaf8
1385703,2,Australia,14f96089,0.0,2.0,0.0,0.0,0.0,True,caught,,894b2d25
1385703,2,Australia,69d03465,13.0,22.0,0.0,0.0,59.09,True,lbw,,894b2d25
1385703,2,Australia,b681e71e,2.0,3.0,0.0,0.0,66.67,True,caught,,5574750c
1385703,2,Australia,989889ff,8.0,17.0,0.0,0.0,47.06,True,caught,,cad40f5e
1385703,2,Australia,03806cf8,0.0,4.0,0.0,0.0,0.0,True,bowled,,249d60c9
1385703,2,Australia,fa433be6,4.0,11.0,0.0,0.0,36.36,True,bowled,,cad40f5e
1385703,2,Australia,3fb19989,3.0,9.0,0.0,0.0,33.33,False,not out,['-'],
1385703,2,Australia,3d8feaf8,28.0,38.0,2.0,1.0,73.68,True,bowled,,5574750c
1385703,2,Australia,1a2676c5,10.0,22.0,0.0,1.0,45.45,True,caught,,894b2d25
1385703,2,Australia,30a45b23,5.0,6.0,1.0,0.0,83.33,True,caught,,894b2d25
1385703,2,Australia,12b610c2,34.0,23.0,4.0,2.0,147.83,True,bowled,,cad40f5e
1385703,1,England,cad40f5e,,,,,,False,DNB,,
1385703,1,England,5574750c,,,,,,False,DNB,,
1385703,1,England,249d60c9,,,,,,False,DNB,,
1385703,1,England,894b2d25,,,,,,False,DNB,,
1385704,1,England,249d60c9,36.0,35.0,4.0,0.0,102.86,True,caught,,12b610c2
1385704,1,England,cad40f5e,9.0,20.0,0.0,0.0,45.0,True,lbw,,12b610c2
1385704,1,England,5f26f677,107.0,91.0,13.0,2.0,117.58,True,caught,,12b610c2
1385704,1,England,4ae1755b,72.0,52.0,3.0,7.0,138.46,True,caught,,14f96089
1385704,1,England,3c55c703,13.0,27.0,0.0,0.0,48.15,True,stumped,,12b610c2
1385704,1,England,c834c290,6.0,9.0,0.0,0.0,66.67,True,bowled,,b681e71e
1385704,1,England,50c6bc2b,0.0,3.0,0.0,0.0,0.0,True,caught,,14f96089
1385704,1,England,894b2d25,6.0,15.0,0.0,0.0,40.0,True,caught,,b681e71e
1385704,1,England,3f659464,9.0,15.0,0.0,0.0,60.0,False,not out,['-'],
1385704,1,England,3d284ca3,45.0,27.0,5.0,3.0,166.67,True,caught,,d405c0d5
1385704,1,England,9caf69a1,0.0,4.0,0.0,0.0,0.0,True,bowled,,d405c0d5
1385704,2,Australia,989889ff,28.0,20.0,2.0,2.0,140.0,False,not out,['-'],
1385704,2,Australia,a90e53ec,58.0,31.0,7.0,4.0,187.1,True,caught,,894b2d25
1385704,2,Australia,30a45b23,36.0,50.0,4.0,1.0,72.0,False,not out,['-'],
1385704,2,Australia,12b610c2,31.0,26.0,4.0,2.0,119.23,True,caught,,cad40f5e
1385704,2,Australia,14f96089,,,,,,False,DNB,,
1385704,2,Australia,b681e71e,,,,,,False,DNB,,
1385704,2,Australia,03806cf8,,,,,,False,DNB,,
1385704,2,Australia,3fb19989,,,,,,False,DNB,,
1385704,2,Australia,fa433be6,,,,,,False,DNB,,
1385704,2,Australia,fe366f34,,,,,,False,DNB,,
1385704,2,Australia,d405c0d5,,,,,,False,DNB,,
1412539,1,Sri Lanka,5d1e7582,46.0,49.0,6.0,0.0,93.88,True,run out,,d38b80df
1412539,1,Sri Lanka,de7d833e,3.0,2.0,0.0,0.0,150.0,False,not out,['-'],
1412539,1,Sri Lanka,84212ffb,24.0,34.0,1.0,0.0,70.59,True,caught,,38214163
1412539,1,Sri Lanka,aceb7654,3.0,3.0,0.0,0.0,100.0,False,not out,['-'],
1412539,1,Sri Lanka,732c038e,101.0,98.0,5.0,4.0,103.06,True,run out,,38214163
1412539,1,Sri Lanka,f24c6701,10.0,16.0,0.0,0.0,62.5,True,bowled,,26d041c4
1412539,1,Sri Lanka,3ff033bb,8.0,19.0,0.0,0.0,42.11,True,caught,,449f4e3c
1412539,1,Sri Lanka,327b58d3,18.0,23.0,1.0,0.0,78.26,True,caught,,449f4e3c
1412539,1,Sri Lanka,9ab2914d,41.0,31.0,8.0,0.0,132.26,True,caught,,6e3f5a5c
1412539,1,Sri Lanka,c05f9d20,11.0,24.0,0.0,0.0,45.83,True,caught and bowled,,38214163
1412539,1,Sri Lanka,9550470d,0.0,5.0,0.0,0.0,0.0,True,caught,,6e3f5a5c
1412539,2,Zimbabwe,c96311d4,0.0,4.0,0.0,0.0,0.0,True,caught,,de7d833e
1412539,2,Zimbabwe,6766ca00,2.0,3.0,0.0,0.0,66.67,False,not out,['-'],
1412539,2,Zimbabwe,df7ed601,1.0,16.0,0.0,0.0,6.25,False,not out,['-'],
1412539,2,Zimbabwe,4e1b4323,0.0,1.0,0.0,0.0,0.0,True,bowled,,de7d833e
1412539,2,Zimbabwe,6e3f5a5c,,,,,,False,DNB,,
1412539,2,Zimbabwe,3560a786,,,,,,False,DNB,,
1412539,2,Zimbabwe,26d041c4,,,,,,False,DNB,,
1412539,2,Zimbabwe,38214163,,,,,,False,DNB,,
1412539,2,Zimbabwe,d38b80df,,,,,,False,DNB,,
1412539,2,Zimbabwe,449f4e3c,,,,,,False,DNB,,
1412539,2,Zimbabwe,b08252b8,,,,,,False,DNB,,
1412540,1,Zimbabwe,449f4e3c,0.0,2.0,0.0,0.0,0.0,True,run out,,f24c6701
1412540,1,Zimbabwe,3560a786,14.0,22.0,2.0,0.0,63.64,True,lbw,,aceb7654
1412540,1,Zimbabwe,c96311d4,82.0,103.0,9.0,1.0,79.61,True,caught,,327b58d3
1412540,1,Zimbabwe,c8d74c21,30.0,37.0,4.0,0.0,81.08,True,bowled,,f24c6701
1412540,1,Zimbabwe,38214163,1.0,6.0,0.0,0.0,16.67,True,lbw,,f24c6701
1412540,1,Zimbabwe,6766ca00,26.0,45.0,2.0,0.0,57.78,True,caught,,f24c6701
1412540,1,Zimbabwe,6e3f5a5c,5.0,4.0,1.0,0.0,125.0,False,not out,['-'],
1412540,1,Zimbabwe,b08252b8,31.0,38.0,1.0,1.0,81.58,True,bowled,,327b58d3
1412540,1,Zimbabwe,26d041c4,1.0,5.0,0.0,0.0,20.0,True,caught,,aceb7654
1412540,1,Zimbabwe,d38b80df,1.0,9.0,0.0,0.0,11.11,True,bowled,,f24c6701
1412540,1,Zimbabwe,4e1b4323,0.0,1.0,0.0,0.0,0.0,True,caught,,de7d833e
1412540,2,Sri Lanka,5d1e7582,17.0,29.0,2.0,0.0,58.62,True,caught,,6e3f5a5c
1412540,2,Sri Lanka,84212ffb,95.0,129.0,6.0,2.0,73.64,True,caught,,449f4e3c
1412540,2,Sri Lanka,aceb7654,19.0,19.0,2.0,0.0,100.0,False,not out,['-'],
1412540,2,Sri Lanka,732c038e,0.0,7.0,0.0,0.0,0.0,True,caught,,6e3f5a5c
1412540,2,Sri Lanka,f24c6701,18.0,31.0,1.0,0.0,58.06,True,caught,,6e3f5a5c
1412540,2,Sri Lanka,3ff033bb,7.0,13.0,0.0,0.0,53.85,True,caught,,26d041c4
1412540,2,Sri Lanka,327b58d3,18.0,25.0,2.0,0.0,72.0,False,not out,['-'],
1412540,2,Sri Lanka,9ab2914d,4.0,3.0,1.0,0.0,133.33,True,caught,,6e3f5a5c
1412540,2,Sri Lanka,c05f9d20,21.0,39.0,2.0,0.0,53.85,True,lbw,,26d041c4
1412540,2,Sri Lanka,9550470d,4.0,5.0,1.0,0.0,80.0,True,caught,,6e3f5a5c
1412540,2,Sri Lanka,de7d833e,,,,,,False,DNB,,
1412541,1,Zimbabwe,449f4e3c,0.0,1.0,0.0,0.0,0.0,True,lbw,,a97c8ec2
1412541,1,Zimbabwe,3560a786,0.0,1.0,0.0,0.0,0.0,True,bowled,,a97c8ec2
1412541,1,Zimbabwe,c96311d4,0.0,6.0,0.0,0.0,0.0,True,lbw,,a97c8ec2
1412541,1,Zimbabwe,c8d74c21,29.0,34.0,4.0,0.0,85.29,True,lbw,,a97c8ec2
1412541,1,Zimbabwe,b8704508,14.0,17.0,1.0,1.0,82.35,True,caught,,de7d833e
1412541,1,Zimbabwe,6766ca00,2.0,9.0,0.0,0.0,22.22,True,lbw,,a97c8ec2
1412541,1,Zimbabwe,6e3f5a5c,2.0,2.0,0.0,0.0,100.0,False,not out,['-'],
1412541,1,Zimbabwe,b08252b8,9.0,13.0,1.0,0.0,69.23,True,bowled,,84212ffb
1412541,1,Zimbabwe,26d041c4,10.0,11.0,1.0,0.0,90.91,True,stumped,,f24c6701
1412541,1,Zimbabwe,df7ed601,17.0,24.0,1.0,0.0,70.83,True,caught,,a97c8ec2
1412541,1,Zimbabwe,4bc0a378,11.0,21.0,0.0,0.0,52.38,True,caught,,a97c8ec2
1412541,2,Sri Lanka,5d1e7582,66.0,52.0,9.0,1.0,126.92,False,not out,['-'],
1412541,2,Sri Lanka,a38e7be7,12.0,29.0,1.0,0.0,41.38,True,caught,,4bc0a378
1412541,2,Sri Lanka,9ab2914d,14.0,18.0,1.0,0.0,77.78,False,not out,['-'],
1412541,2,Sri Lanka,9550470d,0.0,4.0,0.0,0.0,0.0,True,caught,,6e3f5a5c
1412541,2,Sri Lanka,a97c8ec2,,,,,,False,DNB,,
1412541,2,Sri Lanka,732c038e,,,,,,False,DNB,,
1412541,2,Sri Lanka,327b58d3,,,,,,False,DNB,,
1412541,2,Sri Lanka,de7d833e,,,,,,False,DNB,,
1412541,2,Sri Lanka,f24c6701,,,,,,False,DNB,,
1412541,2,Sri Lanka,c05f9d20,,,,,,False,DNB,,
1412541,2,Sri Lanka,84212ffb,,,,,,False,DNB,,
1419827,1,Sri Lanka,5d1e7582,59.0,77.0,5.0,1.0,76.62,True,caught,,ef18b66e
1419827,1,Sri Lanka,4751caa3,5.0,8.0,1.0,0.0,62.5,False,not out,['-'],
1419827,1,Sri Lanka,de7d833e,0.0,3.0,0.0,0.0,0.0,True,caught,,bb34fd31
1419827,1,Sri Lanka,84212ffb,67.0,71.0,3.0,2.0,94.37,True,caught,,bb34fd31
1419827,1,Sri Lanka,732c038e,18.0,38.0,2.0,0.0,47.37,True,bowled,,c58b0108
1419827,1,Sri Lanka,f24c6701,1.0,7.0,0.0,0.0,14.29,True,caught,,ef18b66e
1419827,1,Sri Lanka,8ee36b18,36.0,29.0,5.0,1.0,124.14,True,caught,,0b0cc297
1419827,1,Sri Lanka,3ee0050f,8.0,16.0,1.0,0.0,50.0,True,caught,,bb34fd31
1419827,1,Sri Lanka,a97c8ec2,13.0,14.0,1.0,1.0,92.86,True,caught,,ef18b66e
1419827,1,Sri Lanka,9ab2914d,3.0,5.0,0.0,0.0,60.0,True,caught,,0b0cc297
1419827,1,Sri Lanka,9550470d,33.0,35.0,5.0,1.0,94.29,True,caught,,0b0cc297
1419827,2,Bangladesh,0404d43c,0.0,1.0,0.0,0.0,0.0,True,bowled,,de7d833e
1419827,2,Bangladesh,bf1d7d3e,37.0,38.0,4.0,1.0,97.37,True,caught,,4751caa3
1419827,2,Bangladesh,a94e08ea,73.0,87.0,8.0,0.0,83.91,False,not out,['-'],
1419827,2,Bangladesh,1274d7ab,122.0,131.0,13.0,2.0,93.13,False,not out,['-'],
1419827,2,Bangladesh,4d9f9686,3.0,12.0,0.0,0.0,25.0,True,caught,,de7d833e
1419827,2,Bangladesh,9e52a414,3.0,8.0,0.0,0.0,37.5,True,bowled,,3ee0050f
1419827,2,Bangladesh,0b0cc297,,,,,,False,DNB,,
1419827,2,Bangladesh,bb34fd31,,,,,,False,DNB,,
1419827,2,Bangladesh,9d1d34bd,,,,,,False,DNB,,
1419827,2,Bangladesh,ef18b66e,,,,,,False,DNB,,
1419827,2,Bangladesh,c58b0108,,,,,,False,DNB,,
1419828,1,Bangladesh,0404d43c,0.0,3.0,0.0,0.0,0.0,True,caught,,de7d833e
1419828,1,Bangladesh,bf1d7d3e,0.0,2.0,0.0,0.0,0.0,True,stumped,,a97c8ec2
1419828,1,Bangladesh,c58b0108,12.0,18.0,1.0,0.0,66.67,True,bowled,,a97c8ec2
1419828,1,Bangladesh,a94e08ea,25.0,29.0,3.0,0.0,86.21,True,lbw,,a97c8ec2
1419828,1,Bangladesh,1274d7ab,40.0,40.0,6.0,0.0,100.0,True,caught,,de7d833e
1419828,1,Bangladesh,4d9f9686,68.0,68.0,11.0,1.0,100.0,True,caught,,a97c8ec2
1419828,1,Bangladesh,0b0cc297,18.0,34.0,1.0,0.0,52.94,True,caught,,3ee0050f
1419828,1,Bangladesh,ef18b66e,18.0,10.0,2.0,1.0,180.0,False,not out,['-'],
1419828,1,Bangladesh,9e52a414,96.0,103.0,3.0,5.0,93.2,False,not out,['-'],
1419828,2,Sri Lanka,5d1e7582,16.0,14.0,3.0,0.0,114.29,True,caught,,ef18b66e
1419828,2,Sri Lanka,736123bb,15.0,26.0,0.0,0.0,57.69,False,not out,['-'],
1419828,2,Sri Lanka,84212ffb,9.0,17.0,0.0,0.0,52.94,True,lbw,,0b0cc297
1419828,2,Sri Lanka,732c038e,91.0,98.0,6.0,4.0,92.86,True,caught,,ef18b66e
1419828,2,Sri Lanka,8ee36b18,114.0,116.0,13.0,3.0,98.28,True,caught,,c58b0108
1419828,2,Sri Lanka,3ee0050f,0.0,1.0,0.0,0.0,0.0,False,not out,['-'],
1419828,2,Sri Lanka,a97c8ec2,25.0,17.0,1.0,2.0,147.06,True,caught,,9d1d34bd
1419828,2,Sri Lanka,9ab2914d,1.0,4.0,0.0,0.0,25.0,True,caught,,bb34fd31
1419828,2,Sri Lanka,9550470d,0.0,1.0,0.0,0.0,0.0,True,caught,,bb34fd31
1419828,1,Bangladesh,bb34fd31,,,,,,False,DNB,,
1419828,1,Bangladesh,9d1d34bd,,,,,,False,DNB,,
1419828,2,Sri Lanka,de7d833e,,,,,,False,DNB,,
1419828,2,Sri Lanka,4751caa3,,,,,,False,DNB,,
1419829,1,Sri Lanka,5d1e7582,29.0,53.0,3.0,0.0,54.72,True,caught,,5935d694
1419829,1,Sri Lanka,4751caa3,1.0,1.0,0.0,0.0,100.0,True,run out,,ef18b66e
1419829,1,Sri Lanka,736123bb,1.0,18.0,0.0,0.0,5.56,True,caught,,c58b0108
1419829,1,Sri Lanka,84212ffb,101.0,104.0,11.0,2.0,97.12,False,not out,['-'],
1419829,1,Sri Lanka,732c038e,37.0,50.0,5.0,0.0,74.0,True,caught,,0a8fce53
1419829,1,Sri Lanka,f24c6701,15.0,42.0,0.0,0.0,35.71,True,caught,,4d9f9686
1419829,1,Sri Lanka,8ee36b18,1.0,8.0,0.0,0.0,12.5,True,lbw,,ef18b66e
1419829,1,Sri Lanka,3ee0050f,3.0,6.0,0.0,0.0,50.0,True,caught,,ef18b66e
1419829,1,Sri Lanka,a97c8ec2,11.0,8.0,0.0,1.0,137.5,True,bowled,,c58b0108
1419829,1,Sri Lanka,9ab2914d,14.0,16.0,2.0,0.0,87.5,True,caught,,0a8fce53
1419829,1,Sri Lanka,9550470d,4.0,6.0,1.0,0.0,66.67,True,caught,,ef18b66e
1419829,2,Bangladesh,72b245dd,12.0,22.0,1.0,0.0,54.55,True,caught,,4751caa3
1419829,2,Bangladesh,bf1d7d3e,1.0,4.0,0.0,0.0,25.0,True,caught,,4751caa3
1419829,2,Bangladesh,c58b0108,25.0,43.0,3.0,0.0,58.14,True,caught,,a97c8ec2
1419829,2,Bangladesh,a94e08ea,37.0,38.0,3.0,1.0,97.37,False,not out,['-'],
