Match ID,innings,batting_team,batsman,runs,balls,fours,sixes,strikeRate,isOut,wicketType,fielders,bowler
1385702,1,Australia,605575.0,14.0,12.0,1.0,1.0,116.67,True,caught,,669855.0
1385702,1,Australia,398666.0,2.0,1.0,0.0,0.0,200.0,False,not out,,
1385702,1,Australia,267192.0,60.0,83.0,5.0,0.0,72.29,True,caught,,669855.0
1385702,2,England,521637.0,8.0,9.0,1.0,0.0,88.89,True,caught,,311592.0
1385702,2,England,911707.0,110.0,97.0,13.0,2.0,113.4,False,not out,,
1385702,2,England,1096092.0,7.0,17.0,0.0,0.0,41.18,True,caught,,1076713.0
1385702,2,England,403902.0,33.0,22.0,2.0,3.0,150.0,False,not out,,
1385702,2,England,669365.0,0.0,8.0,0.0,0.0,0.0,True,caught,,311592.0
1385702,2,England,897549.0,84.0,84.0,9.0,1.0,100.0,True,caught,,1076713.0
1385702,1,Australia,605575.0,,,,,,False,DNB,,
1385702,1,Australia,272450.0,,,,,,False,DNB,,
1385702,1,Australia,267192.0,,,,,,False,DNB,,
1385702,1,Australia,1076713.0,,,,,,False,DNB,,
1385702,1,Australia,787987.0,,,,,,False,DNB,,
1385702,1,Australia,326434.0,,,,,,False,DNB,,
1385702,1,Australia,325026.0,,,,,,False,DNB,,
1385702,1,Australia,1124283.0,,,,,,False,DNB,,
1385702,1,Australia,398666.0,,,,,,False,DNB,,
1385702,1,Australia,311592.0,,,,,,False,DNB,,
1385702,1,Australia,288284.0,,,,,,False,DNB,,
1385702,2,England,669365.0,,,,,,False,DNB,,
1385702,2,England,521637.0,,,,,,False,DNB,,
1385702,2,England,897549.0,,,,,,False,DNB,,
1385702,2,England,911707.0,,,,,,False,DNB,,
1385702,2,England,1096092.0,,,,,,False,DNB,,
1385702,2,England,403902.0,,,,,,False,DNB,,
1385702,2,England,1194959.0,,,,,,False,DNB,,
1385702,2,England,596417.0,,,,,,False,DNB,,
1385702,2,England,244497.0,,,,,,False,DNB,,
1385702,2,England,1027781.0,,,,,,False,DNB,,
1385702,2,England,669855.0,,,,,,False,DNB,,
1385703,1,England,521637.0,63.0,64.0,6.0,1.0,98.44,True,caught,,379504.0
1385703,1,England,911707.0,87.0,61.0,11.0,2.0,142.62,True,caught,,379504.0
1385703,1,England,1194959.0,12.0,19.0,0.0,1.0,63.16,False,not out,,
1385703,1,England,1096092.0,39.0,29.0,1.0,2.0,134.48,True,caught,,325026.0
1385703,1,England,403902.0,62.0,28.0,3.0,7.0,221.43,False,not out,,
1385703,1,England,669365.0,22.0,27.0,3.0,0.0,81.48,True,caught,,288284.0
1385703,1,England,897549.0,10.0,14.0,1.0,0.0,71.43,True,caught,,272450.0
1385703,2,Australia,379504.0,0.0,2.0,0.0,0.0,0.0,True,caught,,1027781.0
1385703,2,Australia,326434.0,13.0,22.0,0.0,0.0,59.09,True,lbw,,1027781.0
1385703,2,Australia,325026.0,2.0,3.0,0.0,0.0,66.67,True,caught,,669855.0
1385703,2,Australia,662235.0,8.0,17.0,0.0,0.0,47.06,True,caught,,596417.0
1385703,2,Australia,288284.0,0.0,4.0,0.0,0.0,0.0,True,bowled,,244497.0
1385703,2,Australia,787987.0,4.0,11.0,0.0,0.0,36.36,True,bowled,,596417.0
1385703,2,Australia,311592.0,3.0,9.0,0.0,0.0,33.33,False,not out,,
1385703,2,Australia,272450.0,28.0,38.0,2.0,1.0,73.68,True,bowled,,669855.0
1385703,2,Australia,398666.0,10.0,22.0,0.0,1.0,45.45,True,caught,,1027781.0
1385703,2,Australia,267192.0,5.0,6.0,1.0,0.0,83.33,True,caught,,1027781.0
1385703,2,Australia,530011.0,34.0,23.0,4.0,2.0,147.83,True,bowled,,596417.0
1385703,1,England,669365.0,,,,,,False,DNB,,
1385703,1,England,521637.0,,,,,,False,DNB,,
1385703,1,England,897549.0,,,,,,False,DNB,,
1385703,1,England,911707.0,,,,,,False,DNB,,
1385703,1,England,1096092.0,,,,,,False,DNB,,
1385703,1,England,403902.0,,,,,,False,DNB,,
1385703,1,England,1194959.0,,,,,,False,DNB,,
1385703,1,England,596417.0,,,,,,False,DNB,,
1385703,1,England,244497.0,,,,,,False,DNB,,
1385703,1,England,1027781.0,,,,,,False,DNB,,
1385703,1,England,669855.0,,,,,,False,DNB,,
1385703,2,Australia,272450.0,,,,,,False,DNB,,
1385703,2,Australia,530011.0,,,,,,False,DNB,,
1385703,2,Australia,267192.0,,,,,,False,DNB,,
1385703,2,Australia,662235.0,,,,,,False,DNB,,
1385703,2,Australia,787987.0,,,,,,False,DNB,,
1385703,2,Australia,326434.0,,,,,,False,DNB,,
1385703,2,Australia,325026.0,,,,,,False,DNB,,
1385703,2,Australia,398666.0,,,,,,False,DNB,,
1385703,2,Australia,311592.0,,,,,,False,DNB,,
1385703,2,Australia,379504.0,,,,,,False,DNB,,
1385703,2,Australia,288284.0,,,,,,False,DNB,,
1385704,1,England,244497.0,36.0,35.0,4.0,0.0,102.86,True,caught,,530011.0
1385704,1,England,596417.0,9.0,20.0,0.0,0.0,45.0,True,lbw,,530011.0
1385704,1,England,521637.0,107.0,91.0,13.0,2.0,117.58,True,caught,,530011.0
1385704,1,England,911707.0,72.0,52.0,3.0,7.0,138.46,True,caught,,379504.0
1385704,1,England,1194959.0,13.0,27.0,0.0,0.0,48.15,True,stumped,,530011.0
1385704,1,England,1096092.0,6.0,9.0,0.0,0.0,66.67,True,bowled,,325026.0
1385704,1,England,403902.0,0.0,3.0,0.0,0.0,0.0,True,caught,,379504.0
1385704,1,England,1027781.0,6.0,15.0,0.0,0.0,40.0,True,caught,,325026.0
1385704,1,England,457279.0,9.0,15.0,0.0,0.0,60.0,False,not out,,
1385704,1,England,669365.0,45.0,27.0,5.0,3.0,166.67,True,caught,,1124283.0
1385704,1,England,897549.0,0.0,4.0,0.0,0.0,0.0,True,bowled,,1124283.0
1385704,2,Australia,662235.0,28.0,20.0,2.0,2.0,140.0,False,not out,,
1385704,2,Australia,605575.0,58.0,31.0,7.0,4.0,187.1,True,caught,,1027781.0
1385704,2,Australia,267192.0,36.0,50.0,4.0,1.0,72.0,False,not out,,
1385704,2,Australia,530011.0,31.0,26.0,4.0,2.0,119.23,True,caught,,596417.0
1385704,1,England,669365.0,,,,,,False,DNB,,
1385704,1,England,521637.0,,,,,,False,DNB,,
1385704,1,England,897549.0,,,,,,False,DNB,,
1385704,1,England,911707.0,,,,,,False,DNB,,
1385704,1,England,1096092.0,,,,,,False,DNB,,
1385704,1,England,403902.0,,,,,,False,DNB,,
1385704,1,England,1194959.0,,,,,,False,DNB,,
1385704,1,England,596417.0,,,,,,False,DNB,,
1385704,1,England,244497.0,,,,,,False,DNB,,
1385704,1,England,1027781.0,,,,,,False,DNB,,
1385704,1,England,457279.0,,,,,,False,DNB,,
1385704,2,Australia,605575.0,,,,,,False,DNB,,
1385704,2,Australia,530011.0,,,,,,False,DNB,,
1385704,2,Australia,267192.0,,,,,,False,DNB,,
1385704,2,Australia,662235.0,,,,,,False,DNB,,
1385704,2,Australia,787987.0,,,,,,False,DNB,,
1385704,2,Australia,325026.0,,,,,,False,DNB,,
1385704,2,Australia,1124283.0,,,,,,False,DNB,,
1385704,2,Australia,1210488.0,,,,,,False,DNB,,
1385704,2,Australia,311592.0,,,,,,False,DNB,,
1385704,2,Australia,379504.0,,,,,,False,DNB,,
1385704,2,Australia,288284.0,,,,,,False,DNB,,
1412539,1,Sri Lanka,629074.0,46.0,49.0,6.0,0.0,93.88,True,run out,,453321.0
1412539,1,Sri Lanka,793007.0,3.0,2.0,0.0,0.0,150.0,False,not out,,
1412539,1,Sri Lanka,681681.0,24.0,34.0,1.0,0.0,70.59,True,caught,,1122851.0
1412539,1,Sri Lanka,370040.0,3.0,3.0,0.0,0.0,100.0,False,not out,,
1412539,1,Sri Lanka,784367.0,101.0,98.0,5.0,4.0,103.06,True,run out,,1122851.0
1412539,1,Sri Lanka,1138316.0,10.0,16.0,0.0,0.0,62.5,True,bowled,,299572.0
1412539,1,Sri Lanka,437316.0,8.0,19.0,0.0,0.0,42.11,True,caught,,827051.0
1412539,1,Sri Lanka,552152.0,18.0,23.0,1.0,0.0,78.26,True,caught,,827051.0
1412539,1,Sri Lanka,629076.0,41.0,31.0,8.0,0.0,132.26,True,caught,,806241.0
1412539,1,Sri Lanka,693975.0,11.0,24.0,0.0,0.0,45.83,True,caught and bowled,,1122851.0
1412539,1,Sri Lanka,784369.0,0.0,5.0,0.0,0.0,0.0,True,caught,,806241.0
1412539,2,Zimbabwe,55412.0,0.0,4.0,0.0,0.0,0.0,True,caught,,793007.0
1412539,2,Zimbabwe,951781.0,2.0,3.0,0.0,0.0,66.67,False,not out,,
1412539,2,Zimbabwe,493765.0,1.0,16.0,0.0,0.0,6.25,False,not out,,
1412539,2,Zimbabwe,713811.0,0.0,1.0,0.0,0.0,0.0,True,bowled,,793007.0
1412539,1,Sri Lanka,784369.0,,,,,,False,DNB,,
1412539,1,Sri Lanka,629074.0,,,,,,False,DNB,,
1412539,1,Sri Lanka,629076.0,,,,,,False,DNB,,
1412539,1,Sri Lanka,681681.0,,,,,,False,DNB,,
1412539,1,Sri Lanka,784367.0,,,,,,False,DNB,,
1412539,1,Sri Lanka,693975.0,,,,,,False,DNB,,
1412539,1,Sri Lanka,437316.0,,,,,,False,DNB,,
1412539,1,Sri Lanka,1138316.0,,,,,,False,DNB,,
1412539,1,Sri Lanka,552152.0,,,,,,False,DNB,,
1412539,1,Sri Lanka,370040.0,,,,,,False,DNB,,
1412539,1,Sri Lanka,793007.0,,,,,,False,DNB,,
1412539,2,Zimbabwe,493765.0,,,,,,False,DNB,,
1412539,2,Zimbabwe,713811.0,,,,,,False,DNB,,
1412539,2,Zimbabwe,55412.0,,,,,,False,DNB,,
